L1,L2,L3,L4,L5,L6,x,y,z,roll,pitch,yaw
20.915115,23.322903,21.239265,17.724156,17.976024,18.193668,3.759223,-4.290345,18.824794,16.823964,-11.874726,3.021406
21.406051,18.885967,16.286451,19.403276,22.524760,22.355187,6.344537,2.060505,18.793441,-19.386255,-8.334311,0.983074
14.459714,16.953111,19.050106,20.427271,17.307593,15.435115,-0.061505,1.685182,16.799497,7.331255,16.578798,-14.109466
18.669494,17.313635,14.347345,13.126088,17.678551,20.364159,1.212576,-6.209018,15.362302,-17.898743,-18.891285,-1.279764
14.673418,17.861164,16.793595,15.575200,13.929589,12.785192,3.781615,-0.929189,14.497375,13.217764,1.001381,-6.902811
21.049040,22.121995,21.094046,20.901908,19.865796,18.480391,5.410969,3.194147,19.405455,11.128685,-0.806373,3.000711
14.664830,14.941078,14.593600,16.246400,18.185220,17.111836,2.349616,-2.907116,15.240073,-13.256996,4.506087,-4.952452
19.218935,17.992896,19.421820,19.687621,19.257907,18.216407,-0.822627,3.429646,18.265445,0.433892,6.911285,15.489931
18.536765,17.570402,19.505881,18.504515,17.813946,17.465175,-3.313768,1.860804,17.395355,0.970426,5.748315,17.855381
16.564063,16.440135,16.645412,14.753081,13.277370,16.797864,-6.563706,-0.586319,13.981546,9.509736,-5.340904,-9.243578
16.464672,18.373298,19.951723,22.575921,23.119987,19.806129,3.511605,-4.031245,19.058588,-12.011398,19.467839,-9.734959
21.978819,22.461157,19.426681,19.303653,17.923225,17.807273,6.195460,6.119849,17.521931,15.362510,-14.623024,-4.640495
21.668359,17.743959,17.480665,21.763067,23.393437,22.665057,2.271894,7.453690,19.095378,-18.361032,1.892903,3.939382
16.966774,15.318326,14.762761,17.248462,18.600111,18.847980,0.407069,1.029645,16.660185,-13.761318,-0.782178,-7.336876
18.661195,18.305878,20.780046,20.572971,21.274952,20.961920,-4.989862,-3.609378,18.888862,-9.318772,7.316873,6.656715
14.810415,15.843812,15.759615,14.850071,12.468188,15.000713,-3.914037,0.341147,13.754618,12.309552,-1.339249,-15.552282
11.767554,13.179758,14.281457,15.910548,18.051804,16.047499,0.794975,-5.588727,13.387691,-17.933934,14.661558,-5.758554
17.317311,18.307979,21.821912,22.396125,22.132956,19.704459,-2.767816,-3.407572,19.556986,-5.487935,17.406817,7.795068
21.575755,21.776473,22.100114,20.059240,21.354793,23.233190,-5.411110,-7.183049,19.563289,-2.745308,-3.654340,-1.229243
15.580252,18.176943,14.843673,14.972372,12.790096,11.849151,6.588618,2.353509,12.421801,13.459786,-12.756678,-16.038411
11.893066,11.553256,12.005965,15.570971,17.725378,13.871220,5.384054,-0.278272,12.367517,-14.273945,11.587324,5.169458
17.430409,17.861038,19.232977,22.951857,20.520192,17.874984,2.768092,7.131196,17.424918,-2.482274,11.175248,-15.004572
14.178317,15.079654,15.703770,14.125345,13.709907,13.441482,-0.636602,-1.242482,14.025891,6.200596,0.589110,5.797921
15.136372,16.638163,18.017797,15.873569,15.715324,18.269114,-7.142902,-7.239980,12.658410,5.721177,11.082213,-12.380155
16.468926,18.231274,21.917813,20.298320,19.037400,18.631794,-7.251004,-5.648371,16.493961,2.590494,15.768470,5.065537
19.431278,18.041550,20.909733,22.041284,19.756404,18.640347,-3.850491,6.612253,17.954285,1.297146,16.235752,9.922543
15.453697,13.257222,17.092419,20.048044,17.604614,16.940495,-5.555368,6.172186,14.247571,-4.670192,17.994656,-5.748423
22.531980,19.619827,16.245137,16.597909,18.690578,20.895943,2.333989,3.289503,18.444013,-5.599002,-19.600718,6.023567
17.679845,15.883199,17.677443,18.871372,18.202226,18.902092,-4.943477,2.722484,16.749682,-5.602580,4.774153,-2.149033
17.158782,19.255189,19.506663,20.374822,19.647868,17.267306,4.467050,-0.710345,18.116472,2.085290,8.918686,-4.604673
16.372677,18.047254,20.263479,20.814356,19.598958,19.619414,-4.393627,-4.150621,17.652736,1.259344,19.081884,-17.141213
20.189296,15.114737,14.899338,18.039454,19.634010,20.178236,-0.662636,7.875421,15.895707,-16.841172,-0.504734,11.472508
20.658305,20.004351,18.557254,14.929491,15.971765,19.278390,-3.833024,-3.011720,17.335716,4.189947,-17.546260,5.990118
10.029716,12.837704,13.787197,16.105922,15.567538,11.664192,4.256324,-1.218785,12.260583,-3.899670,17.706618,-6.340684
17.548185,19.666156,15.736753,12.943437,14.700281,15.746010,5.358513,-5.483017,13.796702,8.009389,-17.838539,-7.718461
15.101122,13.214896,14.744013,16.550510,15.068385,15.489993,-3.166747,4.628543,13.695814,-2.823690,4.585647,-3.403125
18.641989,19.710676,18.845315,13.948510,13.847021,15.265140,-1.510213,-2.311397,16.037467,15.839047,-14.345651,14.853400
16.634288,18.528248,16.544454,17.382305,20.838103,19.292061,6.914628,-7.662134,14.617847,-19.534814,3.112355,-7.518392
17.876115,20.833771,23.625483,22.576995,18.784673,18.458817,-4.778100,-0.511076,19.434691,18.201283,16.683686,-8.960568
17.652137,15.512450,13.241061,14.063696,15.422044,14.927268,4.297110,4.438214,13.414137,3.233759,-8.911591,12.973776
18.431123,19.706080,19.152848,20.110458,17.751584,17.286645,2.068433,3.957040,17.858690,7.029740,-0.208902,-14.556933
22.059122,21.406516,22.367083,20.271756,17.894544,18.851787,-4.032952,5.503279,18.926866,12.610385,2.552948,17.680502
15.408843,11.799641,13.906904,17.942155,18.607647,17.541404,-1.795712,4.906060,14.740950,-18.812185,9.839954,0.111099
15.359911,14.198766,17.227622,17.521668,18.906277,17.934472,-3.901334,-2.409426,15.820787,-15.484598,8.793173,11.484322
17.192738,15.368008,11.433225,13.222073,16.898519,17.493253,6.346560,-0.522667,13.494940,-18.532961,-17.486328,1.767321
18.494831,16.563610,17.990165,18.828106,17.099225,16.563571,-1.634351,7.144384,15.644170,3.231862,9.052788,11.660770
14.935801,15.993758,13.190348,13.682301,15.300209,14.570015,5.934111,-1.853439,12.926976,-4.242860,-6.905410,-4.721248
20.554993,20.928511,19.991835,16.578943,14.511310,18.496853,-6.306595,0.334332,17.162465,16.973399,-12.699160,-6.624024
18.645877,20.679914,19.687742,18.731637,17.654228,17.442297,2.577231,-0.915735,18.381681,8.679649,-1.059853,-7.485995
14.315684,13.143074,12.048010,12.207896,15.051765,16.329526,-0.248470,-2.936789,13.234061,-13.776650,-6.608201,-1.658958
14.835540,13.334798,17.183116,20.526561,17.190404,17.349679,-6.284210,6.361414,13.593821,4.540260,16.753288,-18.412975
20.242103,19.267764,18.101778,18.838811,18.734822,18.649332,2.573804,4.194766,18.125287,1.444412,-4.362153,2.916176
20.723783,20.610914,23.364391,21.294618,19.763591,19.845433,-6.902029,0.187384,19.336336,2.132089,7.651991,19.860805
20.148450,23.025946,22.851118,19.649008,19.447491,17.897823,3.497577,-4.569934,19.331005,17.508229,-4.175961,14.171831
18.430416,17.700495,17.895873,17.783064,21.694453,21.464217,0.787843,-7.345526,17.357856,-19.434403,-4.947146,9.404856
16.587449,16.123076,15.865717,18.359510,22.422216,19.283394,7.747944,-4.348510,15.436177,-18.322576,2.155362,12.540423
21.838355,22.480959,24.623868,21.848508,22.377673,22.952371,-7.045772,-7.405599,19.936441,-3.873584,-1.439730,15.515484
19.424971,22.824447,22.300184,20.282734,17.166382,18.033033,-0.528717,-1.065307,19.547843,18.790464,1.540549,-18.669137
16.109931,15.143819,15.939984,15.428948,14.235358,17.547401,-7.305213,0.073425,13.558075,4.658118,-1.928941,-12.296185
16.074754,16.614289,15.886497,16.057678,18.098474,14.723372,7.467238,-1.123767,13.818456,8.030134,-2.005759,18.237401
17.666096,19.079192,22.096583,21.263062,21.733538,19.071599,-1.053867,-5.315571,19.000911,-2.414323,9.539839,19.345867
12.978444,15.610988,18.558051,14.467576,11.519560,12.601829,-6.297071,-3.437068,12.029501,17.909849,7.625129,8.336146
21.627421,21.572926,19.602165,19.131361,17.440638,18.722429,1.290429,5.139149,18.716367,11.086342,-11.769338,-6.540870
17.504248,14.769289,16.956508,18.648806,17.405291,18.944097,-7.099880,4.566893,14.958041,-5.551087,3.773952,-5.935825
14.442267,17.812704,16.340322,15.332781,16.339895,14.348200,6.251596,-5.425247,13.187832,4.368149,1.832994,-3.151315
16.519326,14.397120,15.307502,18.866072,19.192258,19.950165,-3.605513,1.897653,16.465776,-13.729238,4.663191,-18.706146
17.836804,13.174556,14.305432,17.423346,18.464715,17.536394,-0.432925,7.422403,14.189670,-14.004447,9.378588,15.647458
23.372004,21.838608,20.395625,21.051445,20.968617,20.896521,3.460781,6.747850,19.806379,4.185356,-4.908437,9.148211
18.237114,16.144519,14.571763,15.323427,15.534763,16.622469,0.790510,4.430700,15.196132,-1.255322,-9.130692,3.092671
21.952769,20.303881,20.275298,17.947005,20.364295,22.614513,-4.751044,-4.915353,19.072675,-9.687203,-13.273838,14.205940
14.916655,13.369572,15.859856,20.564323,19.052963,16.712456,-0.130765,6.590906,15.135680,-10.645543,15.085542,-10.685345
14.551210,13.348844,12.683193,14.233910,13.735692,12.608587,2.627589,4.580347,12.162293,1.955073,0.463476,4.420197
16.205091,17.470901,18.942286,15.643593,14.524079,16.344381,-6.129952,-3.896697,14.617736,9.014496,-0.429739,3.117364
18.473961,17.110267,16.188431,13.468388,14.153723,17.571013,-4.470279,-1.128633,15.254729,1.312048,-14.637180,4.166075
17.787456,16.069337,12.874992,13.467993,14.355926,18.102085,-0.979036,0.680667,14.913248,-5.399843,-17.396804,-16.032933
15.672838,16.573916,15.814704,13.593451,15.985328,14.832816,3.050801,-4.659456,13.879130,4.583847,-10.701458,14.609251
15.562363,14.979104,14.140925,13.938651,12.985033,14.280179,-0.744597,2.392436,13.828404,4.370362,-6.234216,-2.672185
18.575976,14.928293,12.427302,17.345898,19.257263,17.920787,6.920323,7.789896,12.875201,-16.364452,-3.261966,5.807293
21.404334,20.313635,16.701664,17.406878,19.216324,20.947841,4.366956,0.334251,18.527171,-8.608352,-16.611412,-8.919076
16.260467,14.298298,18.194803,18.304679,17.330551,17.292580,-7.836676,1.934754,14.440704,-10.713624,15.050658,10.717285
16.403023,18.592700,15.677960,15.767866,16.731387,16.093646,6.823871,-3.062316,14.397991,-3.608656,-4.536418,-11.973578
15.890210,16.637128,16.572230,11.727341,9.954390,14.058099,-6.351424,-1.878630,12.240034,16.190301,-12.118476,1.289103
21.283970,18.719792,19.207700,22.154460,21.529874,21.688937,-1.453640,7.704541,19.042954,-7.989171,0.564574,-5.440415
17.313005,16.455643,19.364277,17.265715,17.473177,17.991991,-6.921497,-2.361307,15.545248,-8.327014,3.264597,18.102895
19.621225,20.993998,19.021742,19.239312,18.273346,18.613618,3.625518,0.807380,18.570430,3.319755,-5.484530,-16.121588
13.199322,14.750848,12.740132,15.591557,16.503659,13.956123,7.113897,-0.110540,12.180853,-12.139090,3.909670,-10.123659
15.825541,15.848169,14.211931,14.167883,17.609482,17.831898,2.739492,-5.345756,14.457260,-14.092759,-6.199776,-0.766989
20.722921,21.438195,18.441218,14.899471,15.958068,19.311412,-0.594184,-4.731468,17.618897,8.425376,-17.881819,-7.748593
22.017826,19.649597,20.883133,23.623338,22.450194,23.507109,-5.525999,6.708973,19.952965,-4.625513,0.659798,-14.947103
14.336827,15.054047,16.145290,14.851206,14.289372,17.177418,-6.759806,-4.350759,12.519020,5.083304,7.481295,-14.656316
17.916227,18.017916,20.821890,22.456695,21.878789,19.349556,-0.681096,0.702235,19.832869,-4.517516,16.045338,5.629207
19.774928,16.771835,14.781213,15.113625,14.640201,17.451121,-1.601637,6.453319,14.772988,0.652507,-15.899096,1.917544
17.579336,18.696090,18.096958,20.373402,20.421321,17.968948,6.307166,0.956507,17.515492,-5.462119,6.375481,-7.316023
14.406270,15.436127,17.888734,19.070656,21.519050,18.662959,0.651189,-6.806025,16.155593,-18.260283,13.634003,6.433173
16.100754,14.675365,15.251220,12.251621,14.753875,16.725483,-3.886807,-4.436544,13.258066,-9.273952,-12.986269,14.621579
14.119285,10.754716,11.617626,14.966067,15.421122,14.585543,-0.004539,5.050864,12.320519,-12.825995,5.355969,3.509219
17.720581,15.712353,16.924148,18.870103,16.568459,17.681252,-4.328186,7.080371,14.850945,1.395616,0.490300,-8.352357
16.884601,16.009844,16.586906,16.302929,18.625959,20.513112,-5.329563,-5.841879,15.311206,-14.499978,1.251121,-7.626982
19.324984,15.642622,14.065978,12.600208,14.639545,17.945601,-2.919919,1.981930,14.946146,-7.378492,-17.465404,13.905839
17.563672,16.689829,14.813287,12.870288,16.944821,18.180515,1.655533,-6.284712,14.406964,-9.468707,-19.581698,10.236594
12.076892,11.244705,14.678468,15.850401,15.494512,12.267979,-0.451417,1.315064,12.987993,-3.263925,17.765149,15.065182
22.759012,22.572179,20.383560,21.924021,20.378400,20.703884,4.414222,6.976606,19.451424,2.926648,-11.938612,-14.996700
17.529361,19.782347,18.644019,16.142254,16.074384,14.272860,5.138149,-1.113152,15.834901,19.657532,-5.465608,11.341800
17.405437,13.051919,14.965590,17.486793,18.154974,18.162476,-3.501608,5.941518,14.667467,-16.718586,7.154006,9.625432
17.115332,15.013384,14.301662,18.350208,19.231201,18.540512,2.519902,4.366245,16.060770,-15.934525,0.095510,-8.101222
19.962235,21.627367,22.683670,20.782499,20.590761,22.115200,-6.047339,-7.600670,18.675263,4.785540,7.444447,-10.415399
18.488113,18.167989,16.225862,19.049124,20.389826,20.219126,4.116378,0.383238,17.847398,-15.920201,-2.428901,-16.835646
24.042123,21.604814,21.075204,17.908621,18.983993,22.883270,-7.647602,-0.636023,19.317582,-4.621015,-16.493102,15.822905
20.403386,21.535517,18.931296,16.034207,14.369658,17.243506,-0.610348,0.567782,17.788452,17.834182,-15.975523,-10.475224
18.607362,20.226535,19.075180,13.934643,12.516033,15.802691,-4.023964,-2.686587,15.760799,19.588478,-13.990881,0.516058
22.015888,20.635633,18.473185,19.298078,18.458205,18.847903,3.554327,7.955561,17.363648,6.736161,-10.117933,2.135019
19.371109,17.641059,15.938224,18.202299,19.669287,18.584126,5.620601,3.780869,16.715894,-6.251762,-3.453319,6.011206
22.253228,21.096213,20.571690,18.860287,18.064169,21.640612,-6.987020,1.009337,18.957140,5.641486,-10.796300,-5.590405
18.312502,19.865361,21.280818,22.303522,23.762635,21.173215,2.683405,-6.422563,19.751747,-9.046340,12.092416,1.647522
20.885189,22.839954,21.338116,16.994855,18.535400,18.267538,2.819406,-6.337255,17.997119,15.892434,-18.201138,17.301574
19.475300,17.272749,16.313852,16.173785,18.123795,22.335536,-7.406296,-3.403850,15.974747,-8.606301,-7.519270,-17.300660
18.313558,15.520414,12.845135,12.772562,13.130639,16.154007,-0.698329,4.173899,13.898000,-0.361140,-18.912973,1.708634
19.981057,19.447656,19.464902,14.965604,16.395877,19.359489,-6.058905,-5.726728,15.844181,-1.009060,-17.358773,14.999033
12.632400,16.734623,17.891791,15.167578,14.834545,14.263221,-0.805306,-7.851511,12.779135,9.961032,9.959648,-1.999593
15.860765,17.119756,14.199249,16.247328,15.059830,14.352261,6.440496,3.163637,13.140903,-2.472576,-9.546345,-17.214291
20.654984,20.415499,22.891478,22.486262,19.570661,20.516660,-7.733413,3.893881,19.028454,8.786975,8.113184,-1.385824
15.696839,14.555443,14.977817,17.941029,17.705094,13.681338,6.585603,5.870121,12.575515,4.938511,14.676098,13.965445
16.162109,14.564771,13.928183,15.278573,12.939359,15.369087,-3.061843,5.551976,12.821333,5.607325,-9.908778,-12.824257
20.233269,21.720893,21.178837,22.208880,24.679999,22.869696,5.615374,-7.662798,19.791362,-13.359110,6.706067,-5.173801
19.470449,16.297105,14.149375,13.190786,15.747587,21.332169,-6.922731,-2.478443,14.659125,-9.122121,-18.635982,-12.919462
14.648444,16.658251,18.956302,18.324069,15.382769,15.566521,-4.091193,-0.419154,15.722902,12.187449,12.903177,-8.114967
12.033768,12.149750,15.800044,15.741953,16.968179,14.690561,-2.461826,-3.530074,13.410569,-12.771102,12.718817,13.690079
20.659316,19.257570,17.019835,17.748063,20.106491,22.589829,-0.866224,-2.581590,19.019559,-12.981165,-9.088852,-14.921111
18.528430,19.780003,19.959708,18.157732,15.543817,18.336882,-5.978716,-0.046947,16.946716,16.692482,-1.369419,-15.869301
23.568410,21.141586,19.934601,20.631211,20.504887,21.518013,0.370676,7.434209,19.666404,0.130508,-6.700089,7.764129
13.135291,15.661651,16.381437,16.233192,18.344153,14.635370,5.507684,-6.266515,13.022030,-0.407528,5.638237,11.229401
16.116377,18.948708,20.936783,21.725635,21.123240,17.863233,2.742786,-3.964604,18.654320,0.704263,17.451415,-1.124462
14.679042,18.952732,20.054012,21.332292,17.409132,12.683425,6.852594,3.649148,15.435987,14.384936,17.967732,-9.407530
17.096138,16.520360,17.643283,18.876623,18.281457,17.598865,-0.853936,2.148547,17.313005,-2.632450,6.017114,-0.383978
18.244445,17.170603,17.032104,15.517109,12.324529,15.269197,-4.985158,6.134754,13.538260,15.792328,-9.039832,0.023409
16.172273,16.228834,12.682199,10.310936,11.654372,16.290107,-1.457030,-3.642064,12.867875,1.954526,-17.147691,-16.630839
16.446288,14.729250,13.567894,11.882496,14.066447,18.727605,-6.244633,-4.224528,12.522731,-6.784160,-11.875917,-11.110678
16.604349,15.736335,18.790802,21.089149,21.461260,20.893043,-5.806092,-2.321005,17.737944,-14.998121,17.904302,-10.848472
17.170930,14.589376,15.249818,13.629844,12.491018,15.701760,-6.188996,3.511189,12.700036,0.608276,-7.418213,7.860205
19.178556,19.412608,17.959023,20.315028,21.824770,21.014479,4.738549,-1.315955,18.992767,-14.574357,1.389451,-13.741832
23.713999,22.202478,18.278917,17.736512,19.163806,19.371975,6.751808,6.060356,17.373717,16.627662,-19.902064,14.794554
11.145979,11.331494,14.094629,16.203057,17.059284,14.721717,-0.960470,-2.209837,13.577726,-14.083838,16.908002,-0.776759
16.266828,17.244413,17.674192,13.763471,13.113287,13.900819,-2.345076,-1.795982,14.641482,12.147554,-6.457420,13.795553
10.750714,14.803713,14.689608,16.225635,12.981829,10.358500,4.023241,1.455638,12.025705,6.876076,10.954324,-18.334496
22.065636,19.798014,17.859929,19.094781,20.118342,22.177935,-0.297335,2.937102,19.741686,-7.873907,-11.788544,-7.081455
18.332945,17.221455,15.504548,14.561159,19.157695,20.728388,1.069768,-7.247728,15.655953,-19.873408,-14.217681,3.625569
19.446317,19.631672,18.980611,16.307388,15.161998,18.322631,-5.012094,-0.732701,17.030973,10.565669,-9.519880,-4.786683
14.469661,16.084358,16.798731,17.583450,16.702647,16.834564,-1.503394,-2.421912,15.685532,-0.622172,10.749877,-17.001104
13.374665,14.007963,15.234093,15.491331,16.432505,16.287519,-2.060079,-4.089406,14.147285,-7.914025,8.129730,-4.810758
18.622225,15.430220,14.069904,15.270964,17.597365,21.798455,-6.419828,-1.502679,15.356385,-13.974749,-9.765937,-18.473620
13.895618,15.168349,14.167388,16.979351,17.983454,14.912077,6.865403,-0.373616,13.631733,-10.142010,7.731532,-5.578098
13.895760,13.586752,12.590282,15.790568,17.376983,15.783595,4.045146,0.241166,13.959658,-15.545303,3.703668,-6.682783
13.327772,13.498762,16.652995,15.399630,15.462950,15.987565,-6.557063,-4.133178,12.598350,-6.517711,9.830996,3.396024
12.508492,12.486259,12.536875,13.286971,12.036123,13.713588,-2.477742,0.649142,12.046350,1.403087,0.395171,-12.814222
12.135953,15.343463,18.909965,16.811534,13.628132,12.513972,-3.771717,-2.710801,13.822510,16.275777,17.792211,5.981645
16.121220,17.285686,16.222422,13.906948,16.473898,17.756630,-0.324836,-7.855196,14.038530,-4.029172,-6.529607,-2.457187
